_id,LOC_ID,LOC_NAME,AUSPICE,ADDRESS,PCODE,ward,PHONE,bldg_type,BLDGNAME,IGSPACE,TGSPACE,PGSPACE,KGSPACE,SGSPACE,TOTSPACE,subsidy,run_date,cwelcc_flag,geometry
352,4184,Dundas Kindergarten Enrichment Program,Non Profit Agency,935 DUNDAS ST E,M4M 1R4,14,(416) 639-9114,Public Elementary School,Dundas Public School/First Nations Public School,0,0,0,52,60,112,Y,29NOV24,Y,"{""coordinates"": [[317004.00433954346, 4835802.729393129]], ""type"": ""MultiPoint""}"
353,4186,York Humber Child Care,Non Profit Agency,100 EMMETT AVE,M6M 2E6,5,(416) 241-5534,Public High School,York Humber High School,10,15,16,0,0,41,Y,29NOV24,Y,"{""coordinates"": [[304302.2593678064, 4838734.683533109]], ""type"": ""MultiPoint""}"
354,4218,Dunlace Children's Centre,Non Profit Agency,20 DUNLACE DR,M2L 2S1,15,(416) 445-7976,Public Elementary School,Dunlace Public School,0,0,24,26,52,102,Y,29NOV24,Y,"{""coordinates"": [[315238.7596784138, 4846951.724843323]], ""type"": ""MultiPoint""}"
355,4240,French Connection,Non Profit Agency,40 ERSKINE AVE,M4P 1Y2,15,(416) 485-1678,Public Elementary School,John Fisher Public School,0,0,16,52,80,148,Y,29NOV24,Y,"{""coordinates"": [[313046.40415167104, 4841311.447434334]], ""type"": ""MultiPoint""}"
356,4258,Port Royal Jr Ymca,Non Profit Agency,410 PORT ROYAL TRAIL,M1V 4R1,23,(416) 298-8911,Public Elementary School,Port Royal Public School,0,0,32,26,60,118,Y,29NOV24,Y,"{""coordinates"": [[321706.87567536265, 4853910.639378527]], ""type"": ""MultiPoint""}"
357,4263,Lambton Park Child Care Centre,Non Profit Agency,50 BERNICE CRES,M6N 1W9,5,(416) 762-5177,Public Elementary School,Lambton Park Community School,0,0,16,26,30,72,Y,29NOV24,Y,"{""coordinates"": [[304936.49207867787, 4836403.382936695]], ""type"": ""MultiPoint""}"
358,4307,Das Day Care,Non Profit Agency,85 LOWER JARVIS ST,M5E 1R8,10,(416) 368-9735,Public Elementary School,Downtown Alternative Primary School,0,0,0,26,45,71,Y,29NOV24,Y,"{""coordinates"": [[315253.9799924966, 4834206.4910925245]], ""type"": ""MultiPoint""}"
359,4310,Trinity Bellwoods Community Children's Group/Care (Crawford Street),Non Profit Agency,155 CRAWFORD ST,M6J 2V5,10,(416) 537-9021,Community/Rec Centre - City,Trinity Community Recreation Centre,0,0,0,0,40,40,Y,29NOV24,N,"{""coordinates"": [[311655.06185068184, 4834056.348972384]], ""type"": ""MultiPoint""}"
360,4319,Brian's Petit Amis,Non Profit Agency,95 BRIAN DR,M2J 3Y6,17,(416) 491-1231,Public Elementary School,Brian Public School,0,10,24,52,0,86,Y,29NOV24,Y,"{""coordinates"": [[318328.0369257352, 4849178.525214772]], ""type"": ""MultiPoint""}"
361,4323,Owen Community Learning Centre,Non Profit Agency,111 OWEN BLVD,M2P 1G6,15,(416) 730-8948,Public Elementary School,Owen Public School,0,0,40,52,110,202,Y,29NOV24,Y,"{""coordinates"": [[313456.2534341833, 4845461.074704233]], ""type"": ""MultiPoint""}"
362,4372,Briarcrest Child Care,Non Profit Agency,60 WELLESWORTH DR,M9C 4R3,2,(416) 620-9914,Public Elementary School,Briarcrest Junior Public School,0,10,24,26,30,90,Y,29NOV24,Y,"{""coordinates"": [[298342.5076527395, 4836282.205493139]], ""type"": ""MultiPoint""}"
363,4436,St. Cyril's Before & After School Programme,Non Profit Agency,18 KEMPFORD BLVD,M2N 2B9,18,(416) 222-0151,Catholic Elementary School,St. Cyril's Separate School,0,0,0,52,55,107,Y,29NOV24,Y,"{""coordinates"": [[311511.5443860351, 4848557.179171991]], ""type"": ""MultiPoint""}"
364,4543,Network Child Care Services - Ossington Avenue South,Non Profit Agency,720 OSSINGTON AVE,M6G 3T7,9,(416) 530-0722x4032,Place of Worship,Ossington Avenue Baptist Church,0,15,24,0,0,39,Y,29NOV24,Y,"{""coordinates"": [[310798.28061907965, 4835742.521397516]], ""type"": ""MultiPoint""}"
365,4545,Northlea Community Child Care,Non Profit Agency,305 RUMSEY RD,M4G 1R4,15,(416) 424-2890,Public Elementary School,Northlea Public School,0,15,24,78,105,222,Y,29NOV24,Y,"{""coordinates"": [[315303.06297088653, 4841617.452011753]], ""type"": ""MultiPoint""}"
366,4547,N.Y.A.D. Corvette,Non Profit Agency,30 CORVETTE AVE,M1K 3G2,20,(416) 266-4990,Public Elementary School,Corvette Junior Public School,10,15,16,52,60,153,Y,29NOV24,Y,"{""coordinates"": [[323961.7651803497, 4842975.39440595]], ""type"": ""MultiPoint""}"
367,4565,Life-Bridge Child Care,Non Profit Agency,330 UNIVERSITY AVE,M5G 1R8,10,(416) 552-6323,Office Building,Canada Life Building,10,15,32,0,0,57,Y,29NOV24,Y,"{""coordinates"": [[313868.938058764, 4834644.458946152]], ""type"": ""MultiPoint""}"
368,4571,The Squirrels' Nest Child Care Centre,Non Profit Agency,1305 ELLESMERE RD,M1P 2Y2,21,(416) 438-6383,Purpose Built,,10,25,32,26,30,123,Y,29NOV24,Y,"{""coordinates"": [[323787.8160166542, 4847701.503742811]], ""type"": ""MultiPoint""}"
369,4590,Garderie Chez Tante Laure,Non Profit Agency,339 ALTON TOWERS CIR,M1V 4L3,23,(416) 284-7185,Public Elementary (French),Ecole Elementaire Laure-Riese,0,10,24,26,30,90,Y,29NOV24,Y,"{""coordinates"": [[322703.7477998519, 4853633.812193617]], ""type"": ""MultiPoint""}"
370,4637,Jewish Russian Community Centre Preschool & Day Care,Non Profit Agency,5950 BATHURST ST,M2R 1Y9,6,(416) 222-7105x501,High Rise Apartment,,0,15,24,24,0,63,Y,29NOV24,Y,"{""coordinates"": [[309139.26020675997, 4849262.150772386]], ""type"": ""MultiPoint""}"
371,4680,Woodgreen Community Services (Riverdale Child Care),Non Profit Agency,1094 GERRARD ST E,M4M 2A1,14,(416) 645-6000x1158,Public High School,Riverdale Collegiate Institue,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[318117.37736719864, 4836690.273918014]], ""type"": ""MultiPoint""}"
372,4708,North York Little Prints Daycare,Non Profit Agency,20 YORK MILLS RD,M2P 2C2,15,(416) 229-0572,Other,,20,30,40,0,0,90,Y,29NOV24,Y,"{""coordinates"": [[312475.8040579532, 4844962.1801477345]], ""type"": ""MultiPoint""}"
373,4714,Malvern Early Learning & Child Care Centre,Public (City Operated) Agency,1321 NEILSON RD,M1B 3C2,25,(416) 392-3766,Purpose Built,,10,20,32,0,0,62,Y,29NOV24,Y,"{""coordinates"": [[327419.2846643172, 4852073.390776623]], ""type"": ""MultiPoint""}"
374,4745,Downtown Montessori At Simcoe Place,Non Profit Agency,200 FRONT ST W,M5V 3K2,10,(416) 340-8757,Other,Simcoe Place,12,15,32,0,0,59,Y,29NOV24,Y,"{""coordinates"": [[314034.8333231537, 4833889.813325692]], ""type"": ""MultiPoint""}"
375,4750,First Stage - North Albion,Non Profit Agency,2580 KIPLING AVE,M9V 3B2,1,(416) 394-4688,Public High School,North Albion Collegiate Institute,10,15,16,0,0,41,Y,29NOV24,Y,"{""coordinates"": [[297942.7723747666, 4845246.2773428345]], ""type"": ""MultiPoint""}"
376,4839,Macaulay - Humberwood Child Care Centre,Non Profit Agency,850 HUMBERWOOD BLVD,M9W 7A6,1,(416) 394-4766,Catholic Elementary School,Humberwood Downs / Holy Child Catholic School,0,15,40,78,90,223,Y,29NOV24,Y,"{""coordinates"": [[295198.6806017184, 4843220.566199047]], ""type"": ""MultiPoint""}"
377,4847,Centennial College Early Childhood Education Centre(550 Mortimer),Non Profit Agency,550 MORTIMER AVE,M4J 5C2,14,(416) 289-5104,Purpose Built,Centennial College Of Applied Arts & Technology,10,15,32,0,0,57,Y,29NOV24,Y,"{""coordinates"": [[318721.41409948503, 4838979.857020623]], ""type"": ""MultiPoint""}"
378,4849,Macaulay - Keelesdale Child Care Centre,Non Profit Agency,200 BICKNELL AVE,M6M 4G9,5,(416) 394-4222x550,Public Elementary School,Keelesdale Junior Public School,0,0,24,39,45,108,Y,29NOV24,Y,"{""coordinates"": [[306658.5569048136, 4838556.781923512]], ""type"": ""MultiPoint""}"
379,4936,Sheppard Business Park Child Care Centre,Commercial Agency,1220 SHEPPARD AVE E,M2K 2S5,17,(416) 499-1499,Other,,0,30,48,0,0,78,Y,29NOV24,Y,"{""coordinates"": [[315429.0277602495, 4848271.478682153]], ""type"": ""MultiPoint""}"
380,4937,Elkhorn Junior Y - (Ymca),Non Profit Agency,10 ELKHORN DR,M2K 1J3,17,(416) 229-6324,Public Elementary School,Elkhorn Public School,0,0,16,52,75,143,Y,29NOV24,Y,"{""coordinates"": [[314455.65812411543, 4847924.26121854]], ""type"": ""MultiPoint""}"
381,4965,Maurice Cody Child Care,Non Profit Agency,364 BELSIZE DR,M4S 1N2,15,(416) 484-4881,Public Elementary School,Maurice Cody Public School,0,0,0,117,285,402,Y,29NOV24,N,"{""coordinates"": [[314658.6872704518, 4840546.691206132]], ""type"": ""MultiPoint""}"
382,4970,St. Lawrence Infant Toddler Centre (4 Market Street),Non Profit Agency,4 MARKET ST,M5E 1M6,10,(416) 363-5989,High Rise Apartment,,20,20,0,0,0,40,Y,29NOV24,Y,"{""coordinates"": [[315148.4634575136, 4834203.179345409]], ""type"": ""MultiPoint""}"
383,5070,Muppets Infant & Toddler Centre 312,Commercial Agency,312 MAIN ST,M4C 4X7,19,(416) 693-9879,House,,10,15,38,0,0,63,Y,29NOV24,Y,"{""coordinates"": [[320738.9850219921, 4838757.142156459]], ""type"": ""MultiPoint""}"
384,5166,Learning Jungle Briarcrest,Commercial Agency,1982 ISLINGTON AVE,M9P 3N5,2,(416) 244-8691,Multi Human Services Facility,,6,10,29,0,0,45,Y,29NOV24,Y,"{""coordinates"": [[301071.29517861956, 4839484.251139928]], ""type"": ""MultiPoint""}"
385,5300,Orde Day Care Satellite (St. Patrick Street),Non Profit Agency,132 ST PATRICK ST,M5T 1V1,10,(416) 591-0040,Public High School,Contact Alternative School,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[313641.42717580905, 4834874.022711161]], ""type"": ""MultiPoint""}"
386,5406,Tic Toc Day Care Centre Inc,Commercial Agency,1117 BIRCHMOUNT RD,M1K 1S6,21,(416) 755-1789,House,,10,10,32,0,0,52,Y,29NOV24,Y,"{""coordinates"": [[322475.0724605153, 4844252.650649061]], ""type"": ""MultiPoint""}"
387,5468,Growing Tykes Learning Centre  910 Markham Road,Non Profit Agency,910 MARKHAM RD,M1H 2Y2,24,(416) 438-4088,Purpose Built,Growing Tykes Learning Centre,30,40,64,0,15,149,Y,29NOV24,Y,"{""coordinates"": [[326580.8024718383, 4847706.570757009]], ""type"": ""MultiPoint""}"
388,5543,Millwood Jr Ymca,Non Profit Agency,222 MILL RD,M9C 1Y2,2,(416) 622-6331,Public Elementary School,Millwood Public School,0,0,16,39,45,100,Y,29NOV24,Y,"{""coordinates"": [[298593.98341230245, 4832609.616971738]], ""type"": ""MultiPoint""}"
389,5702,Gilder Satellite Early Learning & Child Care Centre,Public (City Operated) Agency,47 GILDER DR,M1K 4P7,21,(416) 392-3743,Low Rise Apartment,,0,0,16,0,0,16,Y,29NOV24,Y,"{""coordinates"": [[324510.2483285602, 4844072.522106854]], ""type"": ""MultiPoint""}"
390,5792,Courtleigh Place Child Care Centre,Commercial Agency,135 FENELON DR,M3A 3K7,16,(416) 446-2875,High Rise Apartment,,10,25,24,0,0,59,Y,29NOV24,Y,"{""coordinates"": [[317848.1387506974, 4846998.469129384]], ""type"": ""MultiPoint""}"
391,5808,Scarborough Day Nursery School,Commercial Agency,51 EASTWOOD AVE,M1N 3G9,20,(416) 698-5833,House,,0,0,28,13,30,71,Y,29NOV24,Y,"{""coordinates"": [[323539.1810390755, 4839140.321439319]], ""type"": ""MultiPoint""}"
392,5828,Muppets Children's Centre 314,Commercial Agency,314 MAIN ST,M4C 4X7,19,(416) 690-8668,House,,10,10,32,0,0,52,Y,29NOV24,Y,"{""coordinates"": [[320735.2890198483, 4838764.533876697]], ""type"": ""MultiPoint""}"
393,5834,Rockford Child Care,Non Profit Agency,60 ROCKFORD RD,M2R 3A7,6,(416) 663-6286,Public Elementary School,Rockford Public School,0,15,24,52,60,151,Y,29NOV24,Y,"{""coordinates"": [[308628.07049046457, 4849537.774307607]], ""type"": ""MultiPoint""}"
394,5847,"Studio 1,2,3 Early Learning Centre",Non Profit Agency,401 RICHMOND ST W,M5V 3A8,10,(416) 343-0093,Other,401 Richmond,0,10,20,0,0,30,Y,29NOV24,Y,"{""coordinates"": [[313291.0241010966, 4834205.858399897]], ""type"": ""MultiPoint""}"
395,5861,Harmony Childcare Centre,Non Profit Agency,124 NORTHCLIFFE BLVD,M6E 3K4,9,(416) 656-8902,Catholic Elementary School,St. Clare Catholic School,0,0,44,41,60,145,Y,29NOV24,Y,"{""coordinates"": [[309512.6218456246, 4837719.901589828]], ""type"": ""MultiPoint""}"
396,5863,Institute Of Child Study After School Daycare,Non Profit Agency,45 WALMER RD,M5R 2X2,11,(416) 934-4512,Other,University Of Toronto,0,0,24,0,30,54,N,29NOV24,N,"{""coordinates"": [[312390.6379340801, 4836633.042909866]], ""type"": ""MultiPoint""}"
397,5871,St. Alphonsus,Non Profit Agency,540 ST CLAIR AVE W,M6C 1A4,12,(416) 476-6220,Place of Worship,St. Alphonsus Catholic Church,0,10,32,0,15,57,N,29NOV24,N,"{""coordinates"": [[311227.17625078745, 4838128.399964554]], ""type"": ""MultiPoint""}"
398,5873,Hippo Nursery School,Non Profit Agency,729 ST CLAIR AVE W,M6C 1B2,12,(416) 651-6718,Place of Worship,St. Matthews United Church,0,10,32,0,0,42,N,29NOV24,Y,"{""coordinates"": [[310647.7312908462, 4837911.0771705]], ""type"": ""MultiPoint""}"
399,5878,Bennington Heights Child Care Centre,Commercial Agency,76 BENNINGTON HEIGHTS DR,M4G 1B1,15,(416) 423-6522,Public Elementary School,Bennington Heights Public School,0,15,24,0,0,39,N,29NOV24,Y,"{""coordinates"": [[315377.95874084474, 4839344.74699919]], ""type"": ""MultiPoint""}"
400,5897,Seneca Hill Centre For Early Learning,Commercial Agency,350 SENECA HILL DR,M2J 4S7,17,(416) 499-5112x221,High Rise Apartment,,20,20,40,10,0,90,Y,29NOV24,Y,"{""coordinates"": [[316378.6654017637, 4850100.18397845]], ""type"": ""MultiPoint""}"
401,5908,St. Monica's Satellite (Central Eglinton),Non Profit Agency,14 BROADWAY AVE,M4P 1T4,15,(416) 440-0383,Catholic Elementary School,St. Monica's Catholic School,0,0,0,26,75,101,Y,29NOV24,Y,"{""coordinates"": [[313050.1958310773, 4841138.312882216]], ""type"": ""MultiPoint""}"
402,5958,Children's Playgarden /Toronto Military Family Resource Centre,Non Profit Agency,5 YUKON LANE,M3K 0A1,6,(416) 633-6200x4312,Other,,10,15,24,0,0,49,Y,29NOV24,Y,"{""coordinates"": [[307198.58376117784, 4845610.570819291]], ""type"": ""MultiPoint""}"
403,6103,Withrow Child Care Centre,Non Profit Agency,25 BAIN AVE,M4K 1E5,14,(416) 463-1457,Public Elementary School,Withrow Public School,0,0,24,52,105,181,Y,29NOV24,Y,"{""coordinates"": [[316724.63368914986, 4836733.503640305]], ""type"": ""MultiPoint""}"
404,6366,Bessborough Child Care Centre,Non Profit Agency,211 BESSBOROUGH DR,M4G 3K2,15,(416) 467-0389,Public Elementary School,Bessborough Drive Public School,0,0,0,39,71,110,Y,29NOV24,Y,"{""coordinates"": [[315266.26072788844, 4840814.291282566]], ""type"": ""MultiPoint""}"
405,6374,Children's Creative Corner Co-Op Nursery School,Non Profit Agency,125 EVELYN CRES,M6P 3E3,4,(416) 769-4938,Public High School,Western Technical Commercial School,0,0,14,0,0,14,N,29NOV24,Y,"{""coordinates"": [[306850.4834572437, 4835237.972330173]], ""type"": ""MultiPoint""}"
406,6382,John G. Althouse - Princess Margaret,Non Profit Agency,65 TROMLEY DR,M9B 5Y7,2,(416) 394-6989,Public Elementary School,Princess Margaret Junior Public School,0,0,0,39,90,129,Y,29NOV24,Y,"{""coordinates"": [[300037.8649116313, 4836809.179542333]], ""type"": ""MultiPoint""}"
407,6390,Plasp Father Serra Catholic School,Non Profit Agency,111 SUN ROW DR,M9P 3J3,2,(888) 739-4102,Catholic Elementary School,Father Serra Catholic School,0,0,0,26,60,86,Y,29NOV24,Y,"{""coordinates"": [[301815.8628988951, 4838443.711776442]], ""type"": ""MultiPoint""}"
408,6395,St. Gregory's Before & After School Club,Non Profit Agency,126 RATHBURN RD,M9B 2K6,2,(416) 236-8794,Catholic Elementary School,St. Gregory's Catholic School,0,0,0,39,60,99,Y,29NOV24,Y,"{""coordinates"": [[301179.0237874288, 4835636.864795046]], ""type"": ""MultiPoint""}"
409,6403,Etobicoke Montessori School,Commercial Agency,4 LA ROSE AVE,M9P 1A5,2,(416) 246-9896,Purpose Built,Standalone Child Care Building,0,15,32,0,0,47,N,29NOV24,N,"{""coordinates"": [[303639.7809114135, 4838554.871267036]], ""type"": ""MultiPoint""}"
410,6424,Plasp St. Clement Catholic School,Non Profit Agency,4319 BLOOR ST W,M9C 2A2,2,(888) 739-4102,Catholic Elementary School,St. Clements Catholic School,10,15,16,26,60,127,Y,29NOV24,Y,"{""coordinates"": [[298844.2792196677, 4832481.212152299]], ""type"": ""MultiPoint""}"
411,6425,Humbervale Montessori School Inc (Facility #15068),Commercial Agency,1447 ROYAL YORK RD,M9P 3V8,2,(416) 244-4001,Commercial Building,Humbervale Place,0,0,56,0,0,56,N,29NOV24,Y,"{""coordinates"": [[302570.7385243639, 4838508.218931159]], ""type"": ""MultiPoint""}"
412,6427,Kingsway Nursery School,Commercial Agency,85 THE KINGSWAY,M8X 2T6,3,(416) 233-1491,Place of Worship,Kingsway Lampton United Church,0,15,16,0,0,31,N,29NOV24,N,"{""coordinates"": [[304161.62241139344, 4834774.871475832]], ""type"": ""MultiPoint""}"
413,6433,New Toronto Nursery Co-Operative Inc,Non Profit Agency,153 LAKE SHORE DR,M8V 2A1,3,(416) 259-8776,Other,New Toronto Lawn Bowling Club,0,0,16,0,0,16,N,29NOV24,Y,"{""coordinates"": [[304351.1951470323, 4828282.985691003]], ""type"": ""MultiPoint""}"
414,6437,Prince Edward Montessori School Of Toronto,Commercial Agency,2850 BLOOR ST W,M8X 1B2,3,(416) 234-9127,Place of Worship,All Saints Anglican Church,0,0,32,0,0,32,N,29NOV24,N,"{""coordinates"": [[304392.2700811103, 4834348.655080428]], ""type"": ""MultiPoint""}"
415,6445,Sonechko Day Care Incorporated,Non Profit Agency,301 LANOR AVE,M8W 2R1,3,(416) 255-7555,Public (school closed),Douglas Park Public School (Closed),0,9,24,0,0,33,N,29NOV24,N,"{""coordinates"": [[302087.2248456475, 4830138.792477501]], ""type"": ""MultiPoint""}"
416,6447,St. George's School Age Child Care Programme,Non Profit Agency,70 PRINCESS ANNE CRES,M9A 2P7,2,(416) 576-3731,Public Elementary School,St. George's Junior Public School,0,0,0,26,60,86,Y,29NOV24,N,"{""coordinates"": [[301436.41775739, 4836962.424668339]], ""type"": ""MultiPoint""}"
417,6449,Sunnylea Child Care Centre,Non Profit Agency,35 GLENROY AVE,M8Y 2M2,3,(416) 233-6509,Public Elementary School,Sunnylea Junior School,0,10,24,46,90,170,Y,29NOV24,Y,"{""coordinates"": [[304245.7423791336, 4833610.427658661]], ""type"": ""MultiPoint""}"
418,6451,Sunnylea Co-Operative Nursery School,Non Profit Agency,86 MONTGOMERY RD,M9A 3N5,2,(416) 716-1258,Public High School,Etobicoke Collegiate,0,15,16,0,0,31,N,29NOV24,Y,"{""coordinates"": [[303001.4092905142, 4834460.383342377]], ""type"": ""MultiPoint""}"
419,6453,Plasp Humber Valley Village Junior Middle School,Non Profit Agency,65 HARTFIELD RD,M9A 3E1,2,(888) 739-4102,Public Elementary School,Humber Valley Village Junior Middle Public School,0,0,0,13,45,58,Y,29NOV24,Y,"{""coordinates"": [[302657.73568866344, 4836165.8645819435]], ""type"": ""MultiPoint""}"
420,6459,Princess Margaret Nursery School,Non Profit Agency,70 PRINCESS ANNE CRES,M9A 2P7,2,(416) 889-9403,Public Elementary School,St. George's Junior Public School,0,8,16,0,0,24,N,29NOV24,N,"{""coordinates"": [[301436.41775739, 4836962.424668339]], ""type"": ""MultiPoint""}"
421,6463,Hydro Bright Lights Childcare Centre,Non Profit Agency,800 KIPLING AVE,M8Z 5G5,3,(416) 207-6856,Purpose Built,Ontario Power Generator Plant,10,15,16,10,0,51,N,29NOV24,Y,"{""coordinates"": [[302255.47862759215, 4832275.648678779]], ""type"": ""MultiPoint""}"
422,6465,Lambton - Kingsway B & After School Program,Non Profit Agency,525 PRINCE EDWARD DR N,M8X 2M6,3,(416) 394-6400,Public Elementary School,Lamton-Kingsway Junior Middle School,0,0,0,39,105,144,Y,29NOV24,N,"{""coordinates"": [[304048.6996161446, 4835412.598233024]], ""type"": ""MultiPoint""}"
423,6467,Royal York Road School,Non Profit Agency,851 ROYAL YORK RD,M8Y 2V3,3,(416) 239-1555,Place of Worship,Royal York Road United Church,0,15,32,0,0,47,N,29NOV24,Y,"{""coordinates"": [[304080.54097784264, 4833644.066828504]], ""type"": ""MultiPoint""}"
424,6471,Plasp All Saints Catholic School,Non Profit Agency,1435 ROYAL YORK RD,M9P 3A7,2,(888) 739-4102,Catholic Elementary School,All Saints Catholic School,0,0,0,26,75,101,Y,29NOV24,Y,"{""coordinates"": [[302616.9581272309, 4838363.124008048]], ""type"": ""MultiPoint""}"
425,6474,Silver Creek Centre For Early Learning & Development,Non Profit Agency,65 HARTSDALE DR,M9R 2S8,2,(416) 249-9770,Public (school closed),Silver Creek Nursery School,0,10,30,0,0,40,Y,29NOV24,Y,"{""coordinates"": [[301153.55283634906, 4838143.277747594]], ""type"": ""MultiPoint""}"
426,6476,Garderie Rayon De Soleil,Non Profit Agency,1 NESS DR,M3A 2W1,16,(416) 444-3464,Catholic Elementary (French),Ste. Madeleine Catholic School,0,15,24,26,45,110,Y,29NOV24,Y,"{""coordinates"": [[319066.1692184397, 4846960.06858752]], ""type"": ""MultiPoint""}"
427,6480,Wee Leprechauns Child Care Centre Ltd,Commercial Agency,235 THE DONWAY E,M3B 2Y8,16,(416) 385-1726,Place of Worship,Donway Baptist Church,0,15,16,0,0,31,N,29NOV24,Y,"{""coordinates"": [[317498.3397205467, 4844538.234905928]], ""type"": ""MultiPoint""}"
428,6498,Lansing Co-Op Nursery School,Non Profit Agency,80 CHURCH AVE,M2N 4G1,18,(416) 225-4581,Purpose Built,Lansing Co-Op Nursery,0,0,40,0,0,40,N,29NOV24,Y,"{""coordinates"": [[312064.1412122851, 4848333.837702036]], ""type"": ""MultiPoint""}"
